age,education,balance,housing,loan,campaign,previous,poutcome,label
48,secondary,340,yes,no,2,0,unknown,0
33,secondary,10,yes,yes,5,0,unknown,0
46,secondary,4958,yes,no,3,5,other,0
51,unknown,21244,no,yes,2,0,unknown,0
31,tertiary,156,no,no,7,0,unknown,1
35,secondary,473,yes,yes,4,0,unknown,0
37,secondary,781,no,no,1,0,unknown,0
60,primary,0,no,no,1,0,unknown,0
40,secondary,1819,no,no,2,0,unknown,0
50,tertiary,4374,yes,no,2,3,failure,0
34,secondary,456,yes,yes,8,0,unknown,0
32,secondary,253,yes,no,3,0,unknown,0
36,secondary,774,yes,no,2,1,failure,0
32,tertiary,-59,no,yes,1,0,unknown,0
40,secondary,-81,no,yes,1,0,unknown,0
37,primary,0,yes,no,1,3,other,0
57,tertiary,0,yes,no,1,0,unknown,0
46,tertiary,-3,no,no,2,0,unknown,0
31,primary,2488,yes,no,1,0,unknown,0
39,tertiary,3,no,no,1,0,unknown,1
35,secondary,839,yes,no,3,0,unknown,0
32,primary,103,no,no,1,0,unknown,0
44,secondary,316,yes,no,3,0,unknown,0
41,secondary,1680,yes,no,2,0,unknown,0
59,primary,7179,no,no,1,0,unknown,0
39,secondary,247,yes,no,2,0,unknown,0
54,tertiary,8295,no,no,1,0,unknown,1
27,secondary,261,yes,yes,1,0,unknown,0
51,secondary,95,yes,no,4,0,unknown,1
33,secondary,291,no,no,6,0,unknown,0
38,primary,2240,yes,no,1,1,failure,0
52,tertiary,0,no,no,3,0,unknown,0
54,tertiary,1295,yes,no,10,0,unknown,0
33,primary,324,yes,no,2,0,unknown,0
50,secondary,669,yes,no,1,0,unknown,0
39,secondary,4143,yes,yes,1,0,unknown,0
34,tertiary,2646,no,no,1,0,unknown,1
41,secondary,618,no,no,1,0,unknown,0
48,tertiary,541,yes,no,1,2,other,0
38,secondary,434,yes,no,1,0,unknown,0
34,secondary,622,yes,no,1,0,unknown,0
32,secondary,0,yes,no,2,0,unknown,0
48,secondary,99,yes,no,1,0,unknown,0
28,secondary,290,yes,no,1,0,unknown,0
47,secondary,1230,yes,no,1,1,success,1
32,secondary,45,yes,yes,3,7,other,0
32,secondary,923,yes,no,4,0,unknown,0
38,tertiary,950,no,no,2,0,unknown,0
86,secondary,1503,no,no,3,1,other,0
47,secondary,65,no,no,8,0,unknown,0
42,primary,-679,yes,yes,1,2,failure,0
44,tertiary,773,no,yes,1,0,unknown,0
25,unknown,10788,no,no,2,2,other,0
34,secondary,991,yes,no,1,1,failure,0
34,secondary,247,no,no,2,0,unknown,1
53,primary,4143,no,no,3,0,unknown,0
42,unknown,-406,yes,no,5,0,unknown,0
30,secondary,180,no,no,1,2,failure,0
26,primary,-887,yes,no,2,0,unknown,1
40,secondary,4157,yes,no,1,0,unknown,0
34,secondary,1386,yes,yes,6,0,unknown,0
34,secondary,2211,no,no,1,0,unknown,0
40,tertiary,-495,no,yes,2,0,unknown,0
36,tertiary,27359,yes,no,2,0,unknown,0
34,secondary,440,yes,no,2,2,failure,0
32,secondary,135,yes,no,2,0,unknown,0
39,secondary,-735,yes,no,5,2,failure,0
36,tertiary,60,no,no,2,0,unknown,0
39,secondary,902,yes,no,2,5,failure,1
33,unknown,18347,yes,no,1,0,unknown,0
34,secondary,-72,yes,no,5,0,unknown,0
42,tertiary,1205,no,no,2,0,unknown,1
46,secondary,499,yes,no,10,0,unknown,0
32,tertiary,656,yes,yes,2,0,unknown,0
27,secondary,100,no,no,2,0,unknown,0
35,secondary,69,yes,no,3,0,unknown,0
53,unknown,619,no,no,6,0,unknown,0
29,secondary,192,no,no,4,0,unknown,0
35,tertiary,0,no,no,6,0,unknown,0
49,tertiary,87,no,no,1,0,unknown,0
58,tertiary,3228,no,no,2,0,unknown,0
40,tertiary,1361,no,no,1,0,unknown,1
19,unknown,0,no,no,3,0,unknown,0
30,tertiary,34,yes,no,1,0,unknown,0
34,secondary,318,no,yes,5,0,unknown,0
60,secondary,197,no,no,1,0,unknown,0
28,tertiary,0,no,no,2,7,other,1
46,tertiary,273,yes,no,2,4,success,1
49,primary,15,yes,no,7,0,unknown,0
59,tertiary,7813,yes,no,1,0,unknown,0
44,secondary,-27,yes,yes,3,0,unknown,0
33,tertiary,75,no,no,4,0,unknown,0
54,secondary,1139,yes,no,1,7,failure,0
26,secondary,115,yes,no,3,0,unknown,0
54,secondary,0,no,no,1,1,failure,0
48,primary,7195,no,no,2,0,unknown,1
30,tertiary,-477,no,yes,2,0,unknown,1
29,tertiary,1026,no,no,1,1,other,1
51,tertiary,3921,yes,no,1,0,unknown,0
53,primary,980,yes,no,1,0,unknown,1
43,secondary,-179,yes,no,6,0,unknown,0
34,tertiary,2552,yes,yes,1,0,unknown,0
40,tertiary,1729,yes,no,1,0,unknown,0
43,secondary,434,yes,no,1,0,unknown,0
33,secondary,-300,yes,yes,1,0,unknown,0
66,secondary,4785,no,no,3,0,unknown,0
44,secondary,-329,yes,no,1,0,unknown,0
33,secondary,0,yes,no,8,0,unknown,0
31,secondary,391,no,no,2,0,unknown,0
71,primary,4657,no,no,5,0,unknown,1
22,primary,3472,no,no,1,3,failure,1
46,tertiary,705,no,no,1,0,unknown,0
32,secondary,255,yes,yes,2,0,unknown,0
45,secondary,4365,no,yes,2,0,unknown,0
32,secondary,350,yes,no,2,0,unknown,0
49,primary,474,yes,yes,3,1,failure,0
27,secondary,489,yes,no,4,0,unknown,1
46,secondary,757,no,no,3,0,unknown,0
37,tertiary,695,no,no,1,0,unknown,0
30,secondary,-770,yes,no,1,0,unknown,0
44,secondary,80,yes,yes,2,0,unknown,0
45,secondary,315,yes,no,1,0,unknown,0
27,secondary,213,no,no,1,0,unknown,1
57,primary,0,no,no,2,0,unknown,0
66,tertiary,2169,no,no,1,0,unknown,0
40,secondary,212,no,no,1,0,unknown,0
48,secondary,333,yes,no,6,0,unknown,0
33,secondary,4404,yes,no,3,0,unknown,0
42,secondary,257,yes,no,2,0,unknown,1
47,secondary,3188,yes,no,3,0,unknown,0
27,tertiary,3083,yes,no,2,0,unknown,0
78,tertiary,226,no,no,1,0,unknown,0
50,primary,1260,no,no,1,0,unknown,0
46,tertiary,1410,yes,no,1,8,failure,0
41,secondary,6046,yes,yes,6,2,success,1
36,tertiary,980,no,no,4,7,failure,0
49,primary,-37,no,no,2,0,unknown,0
46,tertiary,-154,yes,yes,2,0,unknown,0
77,primary,680,no,no,2,7,failure,0
30,tertiary,799,yes,yes,18,0,unknown,0
43,secondary,-1164,yes,yes,4,0,unknown,0
44,secondary,2523,yes,no,2,0,unknown,0
40,primary,98,yes,no,5,0,unknown,0
38,primary,3419,yes,no,5,0,unknown,0
25,tertiary,343,no,no,1,0,unknown,1
49,tertiary,852,yes,no,1,0,unknown,0
33,primary,50,yes,no,2,0,unknown,0
40,tertiary,0,no,no,7,0,unknown,0
44,primary,10,yes,no,1,0,unknown,0
32,secondary,950,yes,yes,4,0,unknown,0
52,tertiary,0,yes,no,1,0,unknown,0
35,tertiary,175,yes,no,2,0,unknown,0
35,secondary,-259,yes,no,1,2,failure,0
32,secondary,6217,yes,yes,2,0,unknown,0
42,secondary,-1310,yes,yes,1,0,unknown,0
59,unknown,139,no,no,1,0,unknown,0
44,secondary,7138,no,no,2,0,unknown,1
50,secondary,1111,yes,no,1,0,unknown,0
27,secondary,113,no,no,17,0,unknown,0
55,tertiary,-612,no,no,2,0,unknown,0
54,unknown,310,yes,no,4,3,other,0
31,secondary,-186,yes,no,3,0,unknown,0
56,unknown,2038,no,no,1,1,success,0
51,tertiary,833,no,no,3,0,unknown,0
61,primary,625,yes,no,2,0,unknown,0
34,secondary,105,yes,no,2,3,failure,0
56,primary,551,no,no,1,0,unknown,0
29,unknown,145,no,no,1,0,unknown,0
34,tertiary,618,yes,no,4,0,unknown,0
35,secondary,1063,yes,yes,1,0,unknown,0
56,secondary,985,no,yes,2,0,unknown,0
45,secondary,2926,yes,yes,3,2,failure,0
31,secondary,-449,yes,no,2,0,unknown,0
37,tertiary,66,no,no,2,0,unknown,1
43,secondary,0,yes,no,3,0,unknown,0
40,unknown,419,yes,no,1,0,unknown,0
44,primary,4758,yes,no,6,0,unknown,1
38,secondary,-23,no,no,2,0,unknown,0
58,tertiary,1573,yes,yes,1,0,unknown,0
24,secondary,77,yes,no,2,0,unknown,0
53,secondary,1378,yes,no,2,0,unknown,0
36,secondary,-73,yes,yes,8,0,unknown,0
28,primary,60,yes,no,1,1,failure,0
45,primary,137,yes,yes,19,0,unknown,0
32,tertiary,1583,yes,no,1,1,failure,0
46,secondary,-121,yes,yes,4,0,unknown,0
28,secondary,1065,yes,yes,1,1,failure,0
51,secondary,-13,yes,no,1,1,failure,0
51,primary,1869,no,no,3,0,unknown,0
30,secondary,4787,yes,no,2,0,unknown,0
39,secondary,-183,yes,no,2,0,unknown,0
28,primary,702,yes,no,2,0,unknown,0
31,tertiary,1494,no,no,12,0,unknown,0
31,primary,0,yes,yes,4,0,unknown,0
38,tertiary,46,no,no,4,0,unknown,0
31,secondary,609,yes,no,1,1,failure,0
74,secondary,4079,no,no,3,0,unknown,1
40,tertiary,0,yes,no,2,6,failure,1
43,secondary,7876,yes,no,2,0,unknown,0
34,tertiary,925,yes,no,1,0,unknown,1
54,tertiary,7010,no,no,2,0,unknown,0
51,primary,42,yes,no,2,3,failure,0
33,secondary,285,no,yes,1,0,unknown,0
41,tertiary,0,no,no,1,0,unknown,0
33,tertiary,3170,no,no,2,0,unknown,0
48,secondary,8,no,yes,1,0,unknown,0
42,tertiary,216,yes,no,3,0,unknown,0
35,tertiary,2975,no,no,2,0,unknown,0
25,secondary,894,yes,no,1,0,unknown,0
38,primary,490,yes,yes,1,0,unknown,0
45,secondary,245,yes,no,3,0,unknown,0
59,tertiary,0,yes,no,8,0,unknown,0
47,unknown,150,no,no,1,0,unknown,0
33,tertiary,4,yes,no,5,0,unknown,0
59,primary,1727,no,no,4,2,failure,1
41,primary,664,no,yes,5,0,unknown,1
42,secondary,473,yes,no,5,0,unknown,0
51,tertiary,0,no,no,7,0,unknown,0
45,tertiary,-192,yes,no,3,0,unknown,0
30,tertiary,1942,yes,yes,2,3,other,1
33,secondary,5137,yes,no,1,0,unknown,0
43,tertiary,13044,no,no,4,0,unknown,0
37,secondary,1053,no,no,3,0,unknown,0
73,primary,154,no,no,1,0,unknown,0
43,secondary,625,yes,no,1,0,unknown,0
52,primary,255,no,yes,3,0,unknown,0
44,tertiary,529,yes,no,4,0,unknown,0
56,tertiary,318,no,yes,3,0,unknown,0
21,secondary,1903,yes,no,2,0,unknown,0
43,tertiary,1937,no,no,1,0,unknown,0
54,primary,3859,no,yes,3,0,unknown,0
59,primary,4198,no,no,1,10,success,1
52,primary,230,yes,no,2,2,failure,0
31,secondary,747,yes,no,2,0,unknown,1
53,secondary,263,no,yes,7,0,unknown,0
24,secondary,-46,yes,no,1,0,unknown,0
57,secondary,0,no,yes,2,0,unknown,0
48,secondary,568,yes,no,2,1,success,1
57,secondary,1469,yes,no,1,0,unknown,0
51,secondary,18,no,yes,6,0,unknown,0
50,tertiary,201,yes,no,1,0,unknown,0
34,secondary,1412,yes,yes,2,0,unknown,0
43,primary,-93,yes,no,2,0,unknown,0
31,secondary,-331,yes,no,5,0,unknown,0
29,unknown,486,yes,no,1,1,failure,0
39,primary,694,yes,no,1,0,unknown,0
36,tertiary,2806,yes,no,4,0,unknown,0
38,tertiary,0,no,no,2,0,unknown,0
56,tertiary,2959,yes,no,1,0,unknown,0
41,primary,22,yes,no,3,4,other,0
47,secondary,1167,yes,no,1,5,failure,1
38,tertiary,35,yes,no,1,3,failure,0
80,secondary,8304,no,no,1,11,success,0
37,secondary,4760,yes,no,2,0,unknown,0
44,tertiary,-1313,yes,yes,10,0,unknown,0
33,secondary,697,no,no,2,0,unknown,1
53,secondary,230,no,yes,2,0,unknown,0
69,tertiary,473,no,no,1,1,failure,0
46,secondary,1427,yes,no,3,0,unknown,0
30,tertiary,201,yes,no,2,0,unknown,1
31,secondary,1086,no,no,1,0,unknown,0
38,tertiary,4335,yes,no,1,0,unknown,0
34,secondary,44,no,no,1,0,unknown,0
48,unknown,286,no,no,2,0,unknown,0
46,primary,216,no,no,1,0,unknown,0
42,secondary,214,yes,no,24,0,unknown,0
41,secondary,343,yes,no,7,0,unknown,0
33,secondary,-77,yes,no,3,0,unknown,0
39,primary,1046,no,no,4,0,unknown,0
27,secondary,1566,no,no,5,0,unknown,0
26,tertiary,592,no,no,2,1,other,0
38,tertiary,104,yes,no,3,0,unknown,1
48,secondary,0,yes,no,1,0,unknown,0
54,secondary,-22,no,yes,1,0,unknown,0
51,secondary,0,no,no,3,0,unknown,0
47,secondary,72,no,no,1,0,unknown,0
53,secondary,100,no,no,4,0,unknown,0
35,primary,319,yes,no,1,0,unknown,0
58,tertiary,9339,yes,no,3,3,other,0
52,tertiary,50,yes,no,3,0,unknown,0
57,secondary,32,yes,no,3,0,unknown,0
52,tertiary,6922,no,no,1,0,unknown,0
35,tertiary,633,yes,no,3,0,unknown,0
48,secondary,4265,yes,no,2,0,unknown,0
46,tertiary,2262,no,no,14,0,unknown,0
39,secondary,1970,yes,no,1,2,success,0
38,tertiary,1513,no,no,1,1,failure,0
34,secondary,4659,yes,no,1,0,unknown,0
47,primary,668,no,no,1,0,unknown,0
35,tertiary,649,no,no,1,0,unknown,0
46,primary,452,yes,no,4,0,unknown,0
27,secondary,-145,yes,no,8,0,unknown,0
31,secondary,-498,yes,no,1,0,unknown,0
31,tertiary,0,no,no,16,0,unknown,0
46,secondary,22,yes,no,4,0,unknown,0
31,secondary,2304,yes,no,2,0,unknown,0
33,tertiary,1412,yes,no,1,0,unknown,1
42,primary,145,no,no,2,0,unknown,0
33,primary,4897,yes,no,1,0,unknown,0
40,primary,1832,no,no,4,0,unknown,0
51,primary,3726,no,yes,12,0,unknown,0
31,tertiary,591,no,no,2,0,unknown,0
62,tertiary,0,no,no,2,0,unknown,1
24,secondary,508,yes,no,3,1,other,0
48,secondary,817,no,no,1,4,success,1
41,secondary,348,yes,no,2,2,failure,0
43,tertiary,291,yes,no,2,0,unknown,0
52,secondary,3554,no,yes,1,0,unknown,0
54,primary,781,yes,no,2,0,unknown,0
32,tertiary,267,no,no,1,0,unknown,0
38,primary,1327,yes,no,1,0,unknown,0
41,primary,-306,yes,no,1,0,unknown,1
31,primary,864,yes,no,2,0,unknown,0
35,tertiary,1265,yes,no,5,4,failure,1
26,secondary,0,no,no,1,0,unknown,0
52,tertiary,214,no,no,3,0,unknown,0
58,secondary,425,yes,yes,1,0,unknown,0
57,tertiary,3,no,no,2,0,unknown,0
34,tertiary,0,yes,no,2,0,unknown,0
59,primary,0,no,no,2,0,unknown,0
27,secondary,282,no,yes,5,0,unknown,0
42,tertiary,0,no,no,1,0,unknown,0
47,tertiary,3727,no,no,6,0,unknown,1
33,secondary,0,yes,yes,12,0,unknown,0
31,secondary,864,yes,no,1,0,unknown,0
37,tertiary,4089,yes,no,2,4,other,1
29,secondary,-478,no,yes,2,0,unknown,0
38,primary,-363,no,no,2,0,unknown,0
35,secondary,8883,no,no,3,0,unknown,0
31,secondary,1970,no,no,3,0,unknown,0
62,tertiary,1859,no,no,3,0,unknown,1
32,tertiary,1059,yes,no,1,0,unknown,0
31,secondary,388,yes,no,2,0,unknown,0
51,primary,602,yes,no,1,2,failure,0
29,secondary,0,no,no,1,0,unknown,0
43,primary,255,yes,no,1,0,unknown,0
36,secondary,63,yes,no,8,0,unknown,0
34,primary,712,yes,no,3,0,unknown,0
29,secondary,57,yes,no,9,0,unknown,0
57,secondary,523,no,yes,6,0,unknown,0
43,tertiary,422,no,no,1,0,unknown,0
33,secondary,386,no,no,1,4,failure,1
60,tertiary,3387,no,no,2,0,unknown,0
51,primary,260,no,no,2,0,unknown,0
40,secondary,-1,no,no,1,0,unknown,0
51,secondary,1490,yes,no,2,0,unknown,0
38,secondary,497,yes,yes,5,0,unknown,0
35,secondary,1707,yes,no,3,0,unknown,0
47,secondary,826,yes,no,3,8,other,0
45,primary,907,no,no,8,0,unknown,0
40,secondary,1836,yes,no,2,0,unknown,1
29,secondary,404,no,no,3,0,unknown,0
52,tertiary,907,yes,no,2,0,unknown,0
26,secondary,18,yes,yes,1,0,unknown,0
31,primary,-495,yes,no,2,0,unknown,0
55,unknown,1210,yes,no,1,0,unknown,0
35,secondary,819,yes,no,14,0,unknown,0
56,tertiary,442,no,no,3,0,unknown,0
28,secondary,-46,yes,no,1,14,success,1
27,secondary,671,yes,no,2,0,unknown,0
30,secondary,371,no,no,2,0,unknown,0
51,tertiary,-3,no,no,9,0,unknown,0
33,secondary,11,yes,no,3,0,unknown,0
32,secondary,33,yes,no,1,4,failure,0
43,secondary,104,yes,no,3,0,unknown,1
46,primary,174,no,yes,1,0,unknown,0
32,tertiary,3107,yes,yes,1,0,unknown,0
40,secondary,1438,yes,no,1,2,failure,0
39,secondary,1367,no,no,1,0,unknown,0
51,primary,-11,no,no,4,0,unknown,0
46,secondary,1693,yes,no,1,1,success,0
43,primary,778,yes,yes,5,0,unknown,0
36,tertiary,837,no,no,6,0,unknown,0
48,tertiary,363,no,no,1,0,unknown,0
26,secondary,236,yes,yes,2,0,unknown,0
39,unknown,0,yes,no,1,0,unknown,0
47,tertiary,-50,no,yes,1,0,unknown,0
23,primary,4,yes,no,2,0,unknown,1
54,tertiary,26306,yes,no,1,3,failure,0
38,secondary,46,yes,yes,1,0,unknown,0
33,secondary,575,no,yes,2,0,unknown,0
35,secondary,148,no,yes,1,0,unknown,0
52,secondary,431,no,no,17,0,unknown,0
25,tertiary,777,yes,no,1,0,unknown,0
29,tertiary,199,yes,yes,4,0,unknown,1
35,tertiary,3552,no,no,1,0,unknown,0
49,secondary,47,no,no,2,0,unknown,0
41,secondary,3823,no,no,10,0,unknown,0
32,tertiary,138,no,no,4,0,unknown,0
29,secondary,1117,yes,no,2,0,unknown,0
28,secondary,1325,yes,no,1,0,unknown,0
59,secondary,0,no,no,4,0,unknown,0
34,tertiary,4343,no,no,4,0,unknown,0
55,tertiary,1598,no,no,4,0,unknown,0
34,tertiary,3301,yes,no,2,4,failure,1
24,secondary,822,no,no,1,2,failure,1
42,secondary,-280,yes,no,1,0,unknown,0
34,unknown,1534,yes,no,1,7,other,0
34,secondary,1671,no,no,1,0,unknown,0
51,tertiary,2007,no,no,1,0,unknown,0
58,primary,0,yes,no,25,0,unknown,0
44,secondary,2776,yes,no,1,0,unknown,1
33,secondary,139,yes,yes,2,5,failure,1
34,tertiary,573,no,no,1,0,unknown,0
34,secondary,475,yes,no,1,0,unknown,0
42,secondary,47,yes,yes,1,0,unknown,0
46,tertiary,2154,yes,no,4,0,unknown,0
31,tertiary,96,no,no,1,0,unknown,0
39,tertiary,83,yes,no,2,0,unknown,0
34,tertiary,6766,no,no,5,0,unknown,0
47,secondary,3973,no,no,2,0,unknown,0
42,secondary,372,yes,yes,2,0,unknown,0
48,secondary,-552,no,yes,2,0,unknown,0
30,tertiary,48,no,no,1,0,unknown,0
38,secondary,7696,yes,no,2,0,unknown,0
24,secondary,4500,yes,no,2,0,unknown,1
34,secondary,1,yes,no,1,0,unknown,0
46,tertiary,46,no,yes,1,1,failure,0
32,secondary,-18,yes,no,3,0,unknown,0
46,secondary,451,yes,yes,4,0,unknown,0
26,tertiary,479,yes,no,3,0,unknown,0
42,secondary,0,yes,no,6,0,unknown,0
50,secondary,1130,yes,no,2,0,unknown,0
41,primary,389,yes,no,6,0,unknown,0
34,secondary,10,no,yes,1,3,failure,0
32,secondary,401,yes,no,2,0,unknown,0
58,tertiary,145,yes,yes,2,0,unknown,0
45,secondary,115,yes,no,1,0,unknown,0
28,secondary,89,yes,yes,2,0,unknown,0
35,secondary,94,yes,yes,5,0,unknown,0
39,secondary,1438,yes,no,2,0,unknown,0
49,tertiary,780,no,no,1,2,failure,0
50,tertiary,207,yes,no,1,0,unknown,0
37,tertiary,238,no,no,1,1,success,1
45,primary,2433,no,no,2,0,unknown,0
30,secondary,1924,no,no,1,0,unknown,0
48,tertiary,-471,yes,no,7,0,unknown,0
36,tertiary,1531,yes,no,3,1,failure,0
41,secondary,764,no,no,2,0,unknown,0
55,secondary,383,no,no,1,0,unknown,0
70,primary,3782,no,no,1,0,unknown,0
41,tertiary,326,yes,no,1,0,unknown,1
